PosScore,NegScore,SynsetTermsSplitted,বঙ্গানুবাদ
0.125,0.0,blackthorn,লতানে উদ্ভিদবিশেষ
0.0,0.0,flagellum,লতানো চারা
0.0,0.0,herbalist,লতাপাতার ভেষজ গুণবিত্
0.0,0.125,herbaceous,লতাপাতাসংক্রান্ত
0.0,0.0,foxglove,লতাবিশেষ
0.0,0.0,bine,লতার কাণ্ড
0.0,0.0,clove,লবঙ্গ
0.0,0.0,clove_oil,লবঙ্গ তেল
0.0,0.0,gillyflower,লবঙ্গগন্ধী হালকা লাল ফুল
0.0,0.25,clove-scented,লবঙ্গ-সুবাসিত
0.0,0.0,desalinate,লবণমুক্ত করা
0.0,0.0,corned,লবণে জারিত
0.0,0.0,corned_beef,লবণে জারিত গরুর মাংস
0.0,0.0,frankincense,লবান
0.0,0.0,attainment,লব্ধি
0.25,0.0,attainable,লভ্য
0.0,0.0,corinthian,লম্পট
0.0,0.0,debauch,লম্পট করা
0.0,0.0,caper,লম্ফ
0.0,0.0,curvet,লম্ফ প্রদান করা
0.0,0.0,icicle,লম্বমান তুষারকণা
0.0,0.0,beetling,লম্বিত
0.0,0.0,finale,লয়
0.5,0.0,brow,ললাট
0.0,0.125,frontlet,ললার্টবন্ধনী
0.0,0.0,featherbed,লাই দেত্তয়া
0.0,0.0,cigar_lighter,লাইটার
0.0,0.0,derail,লাইন চ্যুত করান
0.0,0.0,fall_in_line,লাইন পড়া
0.0,0.0,derailment,লাইনচ্যুত
0.0,0.0,bibliotheca,লাইব্রেরি
0.0,0.0,calabash,লাউ
0.0,0.0,freeholder,লাখেরাজ সম্পত্তিভোগী
0.0,0.5,fitted,লাগানো
0.125,0.0,fitted_sheet,লাগানো শীট
0.0,0.0,bridle,লাগাম
0.0,0.625,go-as-you-please,লাগামছাড়া
0.0,0.0,headstall,লাগামের যে অংশ অশ্বাদির মাথায় পরান হয়
0.0,0.0,baggage_claim,লাগেজ দাবি
0.0,0.0,eased,লাঘব
0.25,0.25,agricola,লাঙল
0.0,0.0,colter,লাঙ্গলের ফাল
0.375,0.0,caudate,লাঙ্গুলযুক্ত
0.0,0.0,caudate_nucleus,লাঙ্গুলযুক্ত নিউক্লিয়াস
0.5,0.5,bashful,লাজুক
0.0,0.0,assault,লাঞ্ছনা
0.0,0.0,crumpled,লাট
0.0,0.0,faggot,লাঠি
0.0,0.0,ferrule,লাঠির গুলা
0.125,0.0,kick_in,লাথি মারা
0.0,0.0,jump_ball,লাফ বল
0.0,0.0,jumpstart,লাফ শুরু
0.0,0.0,jumpy,লাফানে
0.0,0.0,frisking,লাফালাফি
0.0,0.0,comeliness,লাবণ্য
0.25,0.0,gracelessly,লাবণ্যহীন
0.25,0.0,gracelessness,লাবণ্যহীনতা
0.0,0.0,gain,লাভ করা
0.5,0.0,beneficially,লাভজনক
0.125,0.0,gainer,লাভবান
0.0,0.0,capped,লাভের
0.0,0.0,debauchery,লাম্পট্য
0.125,0.125,ailurus,লাল
0.0,0.0,cherry_red,লাল টুকটুকে লাল
0.0,0.0,eosin,লাল রঞ্জক পদার্থ বিশেষ
0.0,0.125,haemoglobin,লাল শোণিতকণার রঁজক উপাদান
0.0,0.0,hazel-brown,লালচে-বাদামী
0.0,0.0,foment,লালন করা
0.0,0.0,bringing_up,লালনপালন
0.0,0.0,foster,লালনপালন করা
0.0,0.0,bobby,লালপাগড়ি
0.0,0.0,avaricious,লালস
0.125,0.25,covetousness,লালসা
0.0,0.0,dribble,লালা ঝরান
0.0,0.0,cherished,লালিত
0.0,0.0,dead_body,লাশ
0.0,0.0,in_writing,লিখার মধ্যে
0.0,0.0,escritoire,লিখিবার ডেস্ক
0.0,0.0,gender,লিঙ্গ
0.0,0.0,gender_identity,লিঙ্গ পরিচয়
0.125,0.125,foreskin,লিঙ্গত্বক্
0.0,0.0,agamic,লিঙ্গহীন
0.0,0.0,circumcision,লিঙ্গাগ্রচর্মছেদন
0.0,0.0,inscription,লিপি
0.0,0.0,elevator,লিফট
0.5,0.0,kittenish,লীলাময়
0.0,0.0,dodging,লুকাচুরি
0.0,0.0,defilade,লুকান
0.25,0.0,hiding_place,লুকানের স্থান
0.0,0.0,hiding,লুকানো
0.0,0.125,in_hiding,লুকিয়ে থাকা
0.0,0.0,hide_and_go_seek,লুকোচুরি
0.0,0.0,doggo,লুক্কায়িতভাবে
0.0,0.0,cad,লুচ্চা
0.0,0.0,booty,লুঠ
0.125,0.125,burglarious,লুঠেরা
0.0,0.0,harry,লুণ্ঠন করা
0.0,0.0,extinct,লুপ্ত
0.0,0.0,arachnida,লূতা
0.125,0.25,gossamer,লূতাতন্তু
0.0,0.0,author,লেখক
0.0,0.0,apologia,লেখকের আত্মসমর্থন
0.625,0.25,erratum,লেখার ভুল
0.0,0.0,hang_on,লেগে থাকা
0.0,0.0,caudal,লেজের মত
0.0,0.0,give_and_take,লেন - দেন
0.0,0.0,deal,লেনদেন
0.0,0.0,coating,লেপ
0.0,0.0,bedaub,লেপন করা
0.0,0.0,anoint,লেপা
0.0,0.0,citrus_fruit,লেবু জাতীয় ফল
0.0,0.625,citrus,লেবুবর্গ
0.0,0.0,citrous,লেবুর মত
0.0,0.0,jot,লেশ
0.0,0.0,folk,লোক
0.0,0.125,folk_dancing,লোক নাচ
0.0,0.0,folk_music,লোক সঙ্গীত
0.25,0.0,chap,লোকটা
0.0,0.0,grandstand,লোকদেখান
0.0,0.0,folk_dance,লোকনৃত্য
0.0,0.0,folk_art,লোকশিল্প
0.0,0.0,folk_song,লোকসঙ্গীত
0.0,0.125,blasting,লোকসান
0.0,0.0,folklore,লোকাচারবিদ্যা
0.0,0.0,insomuch,লোকেরা
0.875,0.0,bounder,লোচ্চা
0.0,0.0,bingo,লোটোখেলা
0.0,0.125,briny,লোনা
0.0,0.0,benzoin,লোবান
0.5,0.125,allurement,লোভ
0.0,0.125,covet,লোভ করা
0.5,0.125,alluring,লোভনীয়
0.0,0.0,avidity,লোভপরায়ণতা
0.25,0.0,avidly,লোভার্তভাবে
0.0,0.125,covetous,লোভী
0.125,0.0,fat_cat,লোভী মানুষ
0.0,0.0,avariciously,লোভে
0.0,0.0,body_hair,লোম
0.0,0.0,epilate,লোম বা চুল তুলিয়া ফেলা
0.0,0.0,depilatory,লোমনাশক
0.0,0.0,furry,লোমযুক্ত
0.0,0.0,hairline,লোমরদ্বারা অংকিত রেখা
0.0,0.25,hairy,লোমশ
0.5,0.5,iron,লোহা
0.0,0.0,iron-gray,লোহা ধূসর
0.25,0.125,iron-tree,লোহা-ট্রি
0.0,0.25,chalybeate,লোহার
0.0,0.0,iron_deficiency_anemia,লোহার অভাবজনিত রক্তাল্পতা
0.0,0.0,iron_horse,লোহার ঘোড়া
0.0,0.0,ironware,লোহার তৈজসপত্র
0.0,0.0,iron_lung,লোহার ফুসফুসের
0.0,0.0,erythrocyte,লোহিত রক্তকণিকা
0.0,0.0,erythrocyte_sedimentation_rate,লোহিত রক্তকণিকা থিতানো হার
0.0,0.0,demotic,লৌকিক
0.0,0.0,formalism,লৌকিকতা
0.0,0.25,informal,লৌকিকতাবর্জিত
0.375,0.25,informality,লৌকিকতাহীনতা
0.0,0.0,iron_ore,লৌহ আকরিক
0.0,0.0,iron_man,লৌহ মানব
0.0,0.375,iron_fist,লৌহ মুষ্টি
0.0,0.0,ferrous,লৌহঘটিত
0.0,0.0,ironwork,লৌহনির্মিত বস্তু
0.125,0.0,ironclad,লৌহবর্মভূষিত
0.0,0.625,gammy,ল্যাংচা
0.0,0.0,islets_of_langerhans,ল্যাঞ্জারহান্স এর ইসলেট
0.375,0.0,compliment,শংসা
0.0,0.0,certificate,শংসাপত্র
0.0,0.0,calash,শকট
0.0,0.0,condor,শকুনিবিশেষ
0.0,0.375,hardening,শক্ত
0.0,0.0,hard-and-fast,শক্ত এবং দ্রুত
0.0,0.0,indurate,শক্ত করা
0.0,0.0,hold_tight,শক্ত করে ধরো
0.0,0.0,carton,শক্ত কাগজ
0.0,0.0,hardwood,শক্ত কাঠওয়ালা
0.0,0.0,hornbeam,শক্ত কাণ্ডযুক্ত ক্ষুদ্র বৃক্ষবিশেষ
0.0,0.0,knob,শক্ত গাঁট
0.0,0.0,hard_candy,শক্ত চকলেট
0.5,0.25,hardheaded,শক্ত নেতৃত্বে
0.0,0.125,hard_rubber,শক্ত রাবার
0.0,0.0,hispid,শক্ত শক্ত লোমযুক্ত
0.0,0.0,clamp_down,শক্ত হাতে দমন
0.0,0.0,energy,শক্তি
0.625,0.0,energise,শক্তি ভরণ করা
0.0,0.0,energy_level,শক্তি স্তর
0.0,0.0,aggrandise,"শক্তি, সম্পদ, সম্মান বৃদ্ধি করা"
0.0,0.0,hop_up,শক্তিবর্ধন করা
0.0,0.0,energy-releasing,শক্তি-মুক্তি
0.0,0.0,conservation_of_energy,শক্তির নিত্যতা
0.0,0.0,calibrate,শক্তির পরিমাপ করা
0.0,0.0,balance_of_power,শক্তির ভারসাম্য
0.0,0.0,calisthenics,শক্তিলাভের জন্য ব্যায়াম
0.0,0.0,energy-absorbing,শক্তি-শুষে
0.0,0.0,energy-storing,শক্তি-সংরক্ষণ
0.0,0.0,forceless,শক্তিহীন
0.75,0.0,enervate,শক্তিহীন করা
0.625,0.0,enforceable,শক্য
0.0,0.0,hobby,শখ
0.0,0.25,hybridization,শঙ্কর
0.0,0.25,hybridize,শঙ্কর প্রজাতি
0.0,0.25,hybridisation,শঙ্করীকরণের
0.0,0.0,cone,শঙ্কু
0.0,0.0,cone-shaped,শঙ্কু আকৃতির
0.0,0.0,coney_island,শঙ্কু আকৃতির দ্বীপ
0.0,0.0,cone-bearing,শঙ্কু জন্মদানে
0.0,0.0,conch,শঙ্খ
0.0,0.0,conchology,শঙ্খবিদ্যা
0.0,0.0,call_the_shots,শট কল
0.0,0.0,drop_shot,শট ড্রপ
0.0,0.375,deceitful,শঠ
0.0,0.0,craftiness,শঠতা
0.0,0.0,flax,শণ
0.0,0.0,hempen,শণে তৈয়ারি
0.0,0.0,hundred,শত
0.0,0.0,hundred_thousand,শত হাজার
0.0,0.0,hundred-and-eightieth,শত-এবং-অশীতিতম
0.0,0.0,hundred-and-thirty-fifth,শত-এবং-একত্রিশ পঞ্চম
0.0,0.0,hundred-and-forty-fifth,শত-এবং-চল্লিশ পঞ্চমাংশ
0.0,0.0,hundred-and-fortieth,শত-এবং-চল্লিশতম
0.0,0.0,hundred-and-thirtieth,শত-এবং-ত্রিংশত্তম
0.0,0.0,hundred-and-tenth,শত-এবং-দশম
0.0,0.0,hundred-and-ninetieth,শত-এবং-নবতিতম
0.0,0.0,hundred-and-fifth,শত-এবং-পঞ্চম
0.0,0.0,hundred-and-fifty-fifth,শত-এবং-পঞ্চাশ পঞ্চমাংশ
0.0,0.0,hundred-and-fiftieth,শত-এবং-পঞ্চাশতম
0.0,0.0,hundred-and-fifteenth,শত-এবং-পনেরো
0.0,0.0,hundred-and-first,শত-এবং-প্রথম
0.0,0.0,hundred-and-twentieth,শত-এবং-বিংশ
0.0,0.0,hundred-and-twenty-fifth,শত-এবং-বিশ পঞ্চমাংশ
0.0,0.0,hundred-and-sixtieth,শত-এবং-ষষ্টিতম
0.0,0.0,hundred-and-sixty-fifth,শত-এবং-ষাট পঞ্চমাংশ
0.0,0.0,hundred-and-seventy-fifth,শত-এবং-সত্তর পঞ্চমাংশ
0.0,0.0,hundred-and-seventieth,শত-এবং-সপ্ততিতম
0.0,0.0,hundred-percenter,শত-কুসীদজীবী
0.0,0.0,hundredfold,শতগুণবিশিষ্ট
0.0,0.0,hundredth,শততম
0.125,0.0,centipede,শতপদী
0.625,0.0,centenarian,শতবর্ষবয়স্ক মানব
0.0,0.0,centennial,শতবার্ষিক
0.625,0.0,centenary,শতবার্ষিক উত্সব
0.375,0.25,glibly,শতমুখে
0.0,0.0,asparagus,শতমূলী
0.0,0.0,cent,শতাংশ
0.0,0.0,centesimal,শতাংশিক
0.0,0.0,centigrade,শতাংশে বিভক্ত
0.125,0.0,century,শতাব্দী
0.0,0.0,enemy,শত্রু
0.125,0.0,commie,শত্রুকে
0.625,0.125,enmity,শত্রুতা
0.125,0.0,breakthrough,শত্রুবূহ্যভেদ
0.5,0.125,antagonistic,শত্রুভাবাপন্ন
0.0,0.0,identifier,শনাক্তকারী
0.625,0.0,identifiable,শনাক্তযোগ্য
0.25,0.0,adjuration,শপথ
0.375,0.0,begetter,শপথ জনকের
0.25,0.0,asseverate,শপথপূর্বক ঘোষণা করা
0.0,1.0,abjuration,শপথপূর্বক পরিত্যাগ
0.0,1.0,abjure,শপথপূর্বক পরিত্যাগ করা
0.0,0.0,avouch,শপথপূর্বক বলা
0.0,0.0,cremation,শবদাহ
0.0,0.0,cremate,শবদাহ করা
0.0,0.0,cerecloth,শববস্ত্র
0.0,0.0,hearse,শবযান
0.0,0.0,bier,শবাধার
0.0,0.0,catafalque,শবাধার স্থাপনের জন্য মঁচ
0.0,0.5,clop,শব্দ
0.0,0.0,echolocation,শব্দ অবস্থান
0.0,0.125,accidence,শব্দরুপ
0.0,0.0,bombastic,শব্দাড়ম্বরপূর্ণ
0.0,0.0,bombast,শব্দাড়ম্বরপূর্ণ ভাষা
0.0,0.0,fustian,শব্দাড়ম্বরবিশিষ্ট
0.125,0.625,catachresis,শব্দের অপপ্রয়োগ
0.0,0.0,crossword,শব্দের ধাঁধা
0.0,0.0,etymologist,শব্দের প্রকৃতি-তত্ত্বজ্ঞ
0.0,0.0,apocope,শব্দের শেষাংশ বর্জন
0.25,0.0,acoustic_impedance,শব্দের সংরোধ
0.0,0.0,cessation,শম
0.0,0.0,champagne-ardenne,শম্পাইন-আর্দেন
0.0,0.0,ardennes,শম্পাইন-আর্দেন-
0.0,0.0,beelzebub,শয়তান
0.0,0.0,devil's_advocate,শয়তান এর উকিল
0.0,0.0,devil's_claw,শয়তান এর নখর
0.0,0.0,devil_dog,শয়তান কুকুর
0.0,0.125,devilish,শয়তানসুলভ
0.125,0.0,devilry,শয়তানি
0.0,0.0,evilly,শয়তানি চাল চালে
0.0,0.0,bedroom,শয়নকক্ষ
0.0,0.0,chamberpot,শয়নকক্ষে ব্যবহার্য মূত্রধানী
0.0,0.0,chiffonier,শয়নকক্ষের দেরাজ
0.0,0.0,bedtime,শয়নকাল
0.0,0.0,doss,শয্যা
0.0,0.0,bedsore,শয্যাক্ষত
0.0,0.0,bedspread,শয্যাচ্ছাদনী
0.0,0.0,bedded,শয্যার
0.0,0.0,bedfast,শয্যাশায়ী
0.0,0.5,bedclothes,শয্যোপকরণ
0.0,0.0,arrowhead,শর
0.0,0.0,autumn,শরৎ
0.0,0.0,autumn-blooming,শরৎ-প্রস্ফুটিত
0.0,0.0,autumn-flowering,শরৎ-সপুষ্পক
0.0,0.0,cotenant,শরিক প্রজা
0.0,0.0,copartnership,শরিকানী
0.0,0.0,body,শরীর
0.0,0.0,body-build,শরীর গঠন
0.0,0.0,body_stocking,শরীর মোজা
0.0,0.5,creeps,শরীর শির্শির করা
0.0,0.0,athletics,শরীরচর্চা
0.0,0.0,body_armour,শরীরবর্ম
0.0,0.0,body-surf,শরীর-সার্ফ
0.0,0.0,body_lotion,শরীরে মাখার লোশন
0.0,0.0,haemodialysis,শরীরে হেমোডায়ালিসিস
0.0,0.0,body_part,শরীরের অংশ
0.0,0.0,body_armor,শরীরের অস্ত্র
0.0,0.0,ipsilateral,শরীরের একই পার্শ্বস্থ বা একই পার্শ্বে সংঘটিত
